dataset,a,b,vocab_size,delta,abs_delta,arr_dist,gc_dist,kmer_dist
vaishnav,vaishnav_train_124158,vaishnav_train_1374512,2,0.29998514452602976,0.29998514452602976,0.13666666666666666,0.018181818181818188,1.1401869158878504
vaishnav,vaishnav_train_124158,vaishnav_train_1691170,2,0.5629463706778406,0.5629463706778406,0.18000000000000002,0.0,1.2523364485981308
vaishnav,vaishnav_train_124158,vaishnav_train_2048303,2,-0.3013250426221994,0.3013250426221994,0.31,0.0,1.1962616822429903
vaishnav,vaishnav_train_124158,vaishnav_train_2398614,2,-1.3290618972890993,1.3290618972890993,0.26666666666666666,0.027272727272727282,1.02803738317757
vaishnav,vaishnav_train_124158,vaishnav_train_2457070,2,-0.5836217374615007,0.5836217374615007,0.15666666666666668,0.05454545454545451,0.9719626168224298
vaishnav,vaishnav_train_124158,vaishnav_train_364185,2,1.0558355868580307,1.0558355868580307,0.15666666666666668,0.018181818181818188,1.1401869158878504
vaishnav,vaishnav_train_124158,vaishnav_train_495355,2,1.6118787855607,1.6118787855607,0.18000000000000002,0.0,1.2149532710280373
vaishnav,vaishnav_train_124158,vaishnav_train_57346,2,-4.0,4.0,0.22666666666666668,0.06363636363636366,1.1962616822429908
vaishnav,vaishnav_train_124158,vaishnav_train_775030,2,0.0,0.0,0.06333333333333334,0.045454545454545414,1.1028037383177571
vaishnav,vaishnav_train_124158,vaishnav_train_805435,2,0.9835787206268805,0.9835787206268805,0.19999999999999998,0.08181818181818179,1.1588785046728969
vaishnav,vaishnav_train_124158,vaishnav_train_989274,2,0.0,0.0,0.15666666666666668,0.018181818181818188,1.1588785046728973
vaishnav,vaishnav_train_1294803,vaishnav_train_1337889,2,3.38414103522891,3.38414103522891,0.010000000000000009,0.05979983319432858,1.101745723858226
vaishnav,vaishnav_train_1294803,vaishnav_train_1374512,2,0.29998514452602976,0.29998514452602976,0.020000000000000018,0.050708924103419484,1.1202609769000176
vaishnav,vaishnav_train_1294803,vaishnav_train_1691170,2,0.5629463706778406,0.5629463706778406,0.31,0.032527105921601296,1.213366249338741
vaishnav,vaishnav_train_1294803,vaishnav_train_2048303,2,-0.3013250426221994,0.3013250426221994,0.18000000000000002,0.032527105921601296,1.1190266266972313
vaishnav,vaishnav_train_1294803,vaishnav_train_2398614,2,-1.3290618972890993,1.3290618972890993,0.22333333333333336,0.05979983319432858,1.1015693881149708
vaishnav,vaishnav_train_1294803,vaishnav_train_495355,2,1.6118787855607,1.6118787855607,0.33666666666666667,0.032527105921601296,1.0260976900017633
vaishnav,vaishnav_train_1294803,vaishnav_train_57346,2,-4.0,4.0,0.3833333333333333,0.09616346955796495,1.2128372421089755
vaishnav,vaishnav_train_1294803,vaishnav_train_775030,2,0.0,0.0,0.22,0.012927439532944118,1.1015693881149708
vaishnav,vaishnav_train_1294803,vaishnav_train_805435,2,0.9835787206268805,0.9835787206268805,0.29000000000000004,0.049291075896580494,1.1941456533239285
vaishnav,vaishnav_train_1337889,vaishnav_train_1374512,2,-3.0841558907028803,3.0841558907028803,0.010000000000000009,0.009090909090909094,1.1775700934579438
vaishnav,vaishnav_train_1337889,vaishnav_train_1691170,2,-2.8211946645510695,2.8211946645510695,0.3,0.027272727272727282,1.102803738317757
vaishnav,vaishnav_train_1337889,vaishnav_train_2048303,2,-3.6854660778511095,3.6854660778511095,0.17,0.027272727272727282,1.3831775700934579
vaishnav,vaishnav_train_1337889,vaishnav_train_2398614,2,-4.713202932518009,4.713202932518009,0.21333333333333335,0.0,1.0654205607476634
vaishnav,vaishnav_train_1337889,vaishnav_train_2457070,2,-3.9677627726904108,3.9677627726904108,0.010000000000000009,0.08181818181818179,1.1401869158878504
vaishnav,vaishnav_train_1337889,vaishnav_train_364185,2,-2.3283054483708794,2.3283054483708794,0.010000000000000009,0.009090909090909094,1.1214953271028039
vaishnav,vaishnav_train_1337889,vaishnav_train_495355,2,-1.77226224966821,1.77226224966821,0.32666666666666666,0.027272727272727282,1.02803738317757
vaishnav,vaishnav_train_1337889,vaishnav_train_57346,2,-7.38414103522891,7.38414103522891,0.37333333333333335,0.036363636363636376,1.1588785046728973
vaishnav,vaishnav_train_1337889,vaishnav_train_775030,2,-3.38414103522891,3.38414103522891,0.21,0.0727272727272727,1.0093457943925233
vaishnav,vaishnav_train_1337889,vaishnav_train_805435,2,-2.4005623146020296,2.4005623146020296,0.28,0.10909090909090907,1.1214953271028036
vaishnav,vaishnav_train_1337889,vaishnav_train_989274,2,-3.38414103522891,3.38414103522891,0.010000000000000009,0.009090909090909094,1.102803738317757
vaishnav,vaishnav_train_1374512,vaishnav_train_1691170,2,0.26296122615181083,0.26296122615181083,0.29,0.018181818181818188,1.1214953271028036
vaishnav,vaishnav_train_1374512,vaishnav_train_2048303,2,-0.6013101871482291,0.6013101871482291,0.17333333333333334,0.018181818181818188,1.308411214953271
vaishnav,vaishnav_train_1374512,vaishnav_train_2398614,2,-1.629047041815129,1.629047041815129,0.20333333333333334,0.009090909090909094,1.2523364485981308
vaishnav,vaishnav_train_1374512,vaishnav_train_2457070,2,-0.8836068819875305,0.8836068819875305,0.020000000000000018,0.0727272727272727,1.1588785046728973
vaishnav,vaishnav_train_1374512,vaishnav_train_364185,2,0.7558504423320009,0.7558504423320009,0.020000000000000018,0.0,1.102803738317757
vaishnav,vaishnav_train_1374512,vaishnav_train_495355,2,1.3118936410346702,1.3118936410346702,0.31666666666666665,0.018181818181818188,1.1775700934579438
vaishnav,vaishnav_train_1374512,vaishnav_train_57346,2,-4.29998514452603,4.29998514452603,0.3633333333333333,0.04545454545454547,1.046728971962617
vaishnav,vaishnav_train_1374512,vaishnav_train_775030,2,-0.29998514452602976,0.29998514452602976,0.19999999999999998,0.0636363636363636,1.2149532710280373
vaishnav,vaishnav_train_1374512,vaishnav_train_805435,2,0.6835935761008507,0.6835935761008507,0.27,0.09999999999999998,1.1214953271028036
vaishnav,vaishnav_train_1374512,vaishnav_train_989274,2,-0.29998514452602976,0.29998514452602976,0.020000000000000018,0.0,1.0654205607476634
vaishnav,vaishnav_train_1691170,vaishnav_train_2048303,2,-0.86427141330004,0.86427141330004,0.13,0.0,1.1962616822429906
vaishnav,vaishnav_train_1691170,vaishnav_train_2398614,2,-1.8920082679669399,1.8920082679669399,0.08666666666666667,0.027272727272727282,1.2523364485981308
vaishnav,vaishnav_train_1691170,vaishnav_train_2457070,2,-1.1465681081393413,1.1465681081393413,0.31,0.05454545454545451,1.233644859813084
vaishnav,vaishnav_train_1691170,vaishnav_train_364185,2,0.4928892161801901,0.4928892161801901,0.31,0.018181818181818188,1.2897196261682242
vaishnav,vaishnav_train_1691170,vaishnav_train_495355,2,1.0489324148828594,1.0489324148828594,0.026666666666666672,0.0,1.0654205607476634
vaishnav,vaishnav_train_1691170,vaishnav_train_57346,2,-4.562946370677841,4.562946370677841,0.07333333333333333,0.06363636363636366,1.1401869158878504
vaishnav,vaishnav_train_1691170,vaishnav_train_775030,2,-0.5629463706778406,0.5629463706778406,0.24333333333333332,0.045454545454545414,1.1401869158878504
vaishnav,vaishnav_train_1691170,vaishnav_train_805435,2,0.42063234994903986,0.42063234994903986,0.02,0.08181818181818179,1.1962616822429906
vaishnav,vaishnav_train_1691170,vaishnav_train_989274,2,-0.5629463706778406,0.5629463706778406,0.31,0.018181818181818188,1.1962616822429908
vaishnav,vaishnav_train_2048303,vaishnav_train_2398614,2,-1.0277368546669,1.0277368546669,0.043333333333333335,0.027272727272727282,1.158878504672897
vaishnav,vaishnav_train_2048303,vaishnav_train_2457070,2,-0.2822966948393013,0.2822966948393013,0.18000000000000002,0.05454545454545451,1.2523364485981308
vaishnav,vaishnav_train_2048303,vaishnav_train_364185,2,1.35716062948023,1.35716062948023,0.18000000000000002,0.018181818181818188,1.1962616822429906
vaishnav,vaishnav_train_2048303,vaishnav_train_495355,2,1.9132038281828994,1.9132038281828994,0.15666666666666668,0.0,1.1962616822429903
vaishnav,vaishnav_train_2048303,vaishnav_train_57346,2,-3.6986749573778006,3.6986749573778006,0.20333333333333334,0.06363636363636366,1.2897196261682242
vaishnav,vaishnav_train_2048303,vaishnav_train_775030,2,0.3013250426221994,0.3013250426221994,0.37333333333333335,0.045454545454545414,1.2336448598130842
vaishnav,vaishnav_train_2048303,vaishnav_train_805435,2,1.2849037632490798,1.2849037632490798,0.11,0.08181818181818179,1.0467289719626167
vaishnav,vaishnav_train_2048303,vaishnav_train_989274,2,0.3013250426221994,0.3013250426221994,0.18000000000000002,0.018181818181818188,1.1775700934579438
vaishnav,vaishnav_train_2398614,vaishnav_train_2457070,2,0.7454401598275986,0.7454401598275986,0.22333333333333336,0.08181818181818179,1.1214953271028036
vaishnav,vaishnav_train_2398614,vaishnav_train_364185,2,2.38489748414713,2.38489748414713,0.22333333333333336,0.009090909090909094,1.0093457943925233
vaishnav,vaishnav_train_2398614,vaishnav_train_495355,2,2.9409406828497993,2.9409406828497993,0.11333333333333334,0.027272727272727282,1.1214953271028036
vaishnav,vaishnav_train_2398614,vaishnav_train_57346,2,-2.6709381027109007,2.6709381027109007,0.16,0.036363636363636376,1.102803738317757
vaishnav,vaishnav_train_2398614,vaishnav_train_775030,2,1.3290618972890993,1.3290618972890993,0.33,0.0727272727272727,1.0841121495327104
vaishnav,vaishnav_train_2398614,vaishnav_train_805435,2,2.3126406179159797,2.3126406179159797,0.06666666666666667,0.10909090909090907,1.2149532710280373
vaishnav,vaishnav_train_2398614,vaishnav_train_989274,2,1.3290618972890993,1.3290618972890993,0.22333333333333336,0.009090909090909094,1.158878504672897
vaishnav,vaishnav_train_2457070,vaishnav_train_495355,2,2.1955005230222007,2.1955005230222007,0.33666666666666667,0.05454545454545451,1.102803738317757
vaishnav,vaishnav_train_2457070,vaishnav_train_57346,2,-3.4163782625384993,3.4163782625384993,0.3833333333333333,0.11818181818181817,1.1401869158878504
vaishnav,vaishnav_train_2457070,vaishnav_train_775030,2,0.5836217374615007,0.5836217374615007,0.22,0.009090909090909094,1.0467289719626167
vaishnav,vaishnav_train_2457070,vaishnav_train_805435,2,1.5672004580883812,1.5672004580883812,0.29000000000000004,0.027272727272727282,1.1401869158878504
vaishnav,vaishnav_train_364185,vaishnav_train_495355,2,0.5560431987026693,0.5560431987026693,0.33666666666666667,0.018181818181818188,1.2710280373831775
vaishnav,vaishnav_train_364185,vaishnav_train_57346,2,-5.055835586858031,5.055835586858031,0.3833333333333333,0.04545454545454547,1.2149532710280373
vaishnav,vaishnav_train_364185,vaishnav_train_775030,2,-1.0558355868580307,1.0558355868580307,0.22,0.0636363636363636,1.1401869158878504
vaishnav,vaishnav_train_364185,vaishnav_train_805435,2,-0.07225686623115024,0.07225686623115024,0.29000000000000004,0.09999999999999998,1.0841121495327102
vaishnav,vaishnav_train_495355,vaishnav_train_57346,2,-5.6118787855607,5.6118787855607,0.04666666666666666,0.06363636363636366,1.0093457943925233
vaishnav,vaishnav_train_495355,vaishnav_train_775030,2,-1.6118787855607,1.6118787855607,0.21666666666666667,0.045454545454545414,1.158878504672897
vaishnav,vaishnav_train_495355,vaishnav_train_805435,2,-0.6283000649338195,0.6283000649338195,0.04666666666666667,0.08181818181818179,1.1401869158878504
vaishnav,vaishnav_train_495355,vaishnav_train_989274,2,-1.6118787855607,1.6118787855607,0.33666666666666667,0.018181818181818188,1.1401869158878506
vaishnav,vaishnav_train_57346,vaishnav_train_775030,2,4.0,4.0,0.17,0.10909090909090907,1.1962616822429908
vaishnav,vaishnav_train_57346,vaishnav_train_805435,2,4.9835787206268805,4.9835787206268805,0.09333333333333334,0.14545454545454545,1.2149532710280373
vaishnav,vaishnav_train_57346,vaishnav_train_989274,2,4.0,4.0,0.3833333333333333,0.04545454545454547,1.02803738317757
vaishnav,vaishnav_train_775030,vaishnav_train_805435,2,0.9835787206268805,0.9835787206268805,0.26333333333333336,0.036363636363636376,1.0841121495327102
vaishnav,vaishnav_train_775030,vaishnav_train_989274,2,0.0,0.0,0.22,0.0636363636363636,1.1962616822429908
vaishnav,vaishnav_train_805435,vaishnav_train_989274,2,-0.9835787206268805,0.9835787206268805,0.29000000000000004,0.09999999999999998,1.1401869158878504
vaishnav,vaishnav_train_1111931,vaishnav_train_1269181,2,-3.0,3.0,0.25666666666666665,0.13636363636363635,1.2149532710280373
vaishnav,vaishnav_train_1111931,vaishnav_train_1605129,2,1.7940587922764504,1.7940587922764504,0.24333333333333332,0.0636363636363636,1.1214953271028039
vaishnav,vaishnav_train_1111931,vaishnav_train_163015,2,-2.0,2.0,0.07333333333333332,0.0727272727272727,1.102803738317757
vaishnav,vaishnav_train_1111931,vaishnav_train_1644553,2,3.0,3.0,0.013333333333333345,0.027272727272727282,1.158878504672897
vaishnav,vaishnav_train_1111931,vaishnav_train_1982633,2,0.0,0.0,0.010000000000000009,0.16839032527105918,1.2320578381237874
vaishnav,vaishnav_train_1111931,vaishnav_train_2435202,2,8.17065578888474,8.17065578888474,0.24666666666666667,0.09999999999999998,1.1775700934579438
vaishnav,vaishnav_train_1111931,vaishnav_train_258667,2,0.15925819545950048,0.15925819545950048,0.17,0.09999999999999998,1.2149532710280373
vaishnav,vaishnav_train_1111931,vaishnav_train_612088,2,-1.4629806287285003,1.4629806287285003,0.04,0.036363636363636376,1.0654205607476634
vaishnav,vaishnav_train_1111931,vaishnav_train_741753,2,1.0,1.0,0.25,0.12727272727272726,1.2149532710280373
vaishnav,vaishnav_train_1269181,vaishnav_train_1605129,2,4.79405879227645,4.79405879227645,0.16666666666666666,0.07272727272727275,1.1214953271028036
vaishnav,vaishnav_train_1269181,vaishnav_train_163015,2,1.0,1.0,0.18333333333333335,0.06363636363636366,1.1214953271028034
vaishnav,vaishnav_train_1269181,vaishnav_train_1644553,2,6.0,6.0,0.27,0.10909090909090907,1.1962616822429906
vaishnav,vaishnav_train_1269181,vaishnav_train_1982633,2,3.0,3.0,0.26666666666666666,0.03202668890742283,0.9895961911479456
vaishnav,vaishnav_train_1269181,vaishnav_train_2435202,2,11.17065578888474,11.17065578888474,0.17,0.036363636363636376,1.0467289719626167
vaishnav,vaishnav_train_1269181,vaishnav_train_258667,2,3.1592581954595005,3.1592581954595005,0.09333333333333332,0.036363636363636376,0.9532710280373831
vaishnav,vaishnav_train_1269181,vaishnav_train_612088,2,1.5370193712714997,1.5370193712714997,0.21666666666666665,0.09999999999999998,1.1401869158878504
vaishnav,vaishnav_train_1269181,vaishnav_train_741753,2,4.0,4.0,0.006666666666666664,0.009090909090909094,1.0654205607476634
vaishnav,vaishnav_train_1605129,vaishnav_train_163015,2,-3.7940587922764504,3.7940587922764504,0.31666666666666665,0.009090909090909094,1.2710280373831775
vaishnav,vaishnav_train_1605129,vaishnav_train_1644553,2,1.2059412077235496,1.2059412077235496,0.22999999999999998,0.03636363636363632,1.02803738317757
vaishnav,vaishnav_train_1605129,vaishnav_train_1982633,2,-1.7940587922764504,1.7940587922764504,0.2333333333333333,0.10475396163469558,0.9881855052019043
vaishnav,vaishnav_train_1605129,vaishnav_train_2435202,2,6.37659699660829,6.37659699660829,0.003333333333333336,0.036363636363636376,0.9906542056074767
vaishnav,vaishnav_train_1605129,vaishnav_train_258667,2,-1.63480059681695,1.63480059681695,0.07333333333333335,0.036363636363636376,1.233644859813084
vaishnav,vaishnav_train_1605129,vaishnav_train_612088,2,-3.2570394210049507,3.2570394210049507,0.2833333333333334,0.027272727272727226,1.1214953271028039
vaishnav,vaishnav_train_1605129,vaishnav_train_741753,2,-0.7940587922764504,0.7940587922764504,0.16,0.06363636363636366,1.1214953271028036
vaishnav,vaishnav_train_163015,vaishnav_train_1644553,2,5.0,5.0,0.08666666666666667,0.045454545454545414,1.046728971962617
vaishnav,vaishnav_train_163015,vaishnav_train_1982633,2,2.0,2.0,0.08333333333333333,0.09566305254378649,1.1012167166284605
vaishnav,vaishnav_train_163015,vaishnav_train_2435202,2,10.17065578888474,10.17065578888474,0.32,0.027272727272727282,1.158878504672897
vaishnav,vaishnav_train_163015,vaishnav_train_258667,2,2.1592581954595005,2.1592581954595005,0.24333333333333332,0.027272727272727282,1.102803738317757
vaishnav,vaishnav_train_163015,vaishnav_train_612088,2,0.5370193712714997,0.5370193712714997,0.033333333333333326,0.03636363636363632,1.02803738317757
vaishnav,vaishnav_train_163015,vaishnav_train_741753,2,3.0,3.0,0.17666666666666667,0.054545454545454564,1.1962616822429908
vaishnav,vaishnav_train_1644553,vaishnav_train_1982633,2,-3.0,3.0,0.003333333333333336,0.1411175979983319,1.0266266972315288
vaishnav,vaishnav_train_1644553,vaishnav_train_2435202,2,5.170655788884741,5.170655788884741,0.2333333333333333,0.0727272727272727,1.0093457943925233
vaishnav,vaishnav_train_1644553,vaishnav_train_258667,2,-2.8407418045404995,2.8407418045404995,0.17666666666666667,0.0727272727272727,1.1588785046728973
vaishnav,vaishnav_train_1644553,vaishnav_train_612088,2,-4.4629806287285,4.4629806287285,0.053333333333333344,0.009090909090909094,1.102803738317757
vaishnav,vaishnav_train_1644553,vaishnav_train_741753,2,-2.0,2.0,0.26333333333333336,0.09999999999999998,1.1588785046728973
vaishnav,vaishnav_train_1982633,vaishnav_train_2435202,2,8.17065578888474,8.17065578888474,0.23666666666666666,0.0683903252710592,1.0643625462881325
vaishnav,vaishnav_train_1982633,vaishnav_train_258667,2,0.15925819545950048,0.15925819545950048,0.17333333333333334,0.0683903252710592,1.2137189208252512
vaishnav,vaishnav_train_1982633,vaishnav_train_612088,2,-1.4629806287285003,1.4629806287285003,0.05000000000000001,0.1320266889074228,1.1024510668312466
vaishnav,vaishnav_train_1982633,vaishnav_train_741753,2,1.0,1.0,0.26,0.04111759799833192,1.1200846411567624
vaishnav,vaishnav_train_2435202,vaishnav_train_258667,2,-8.01139759342524,8.01139759342524,0.07666666666666667,0.0,1.102803738317757
vaishnav,vaishnav_train_2435202,vaishnav_train_612088,2,-9.633636417613241,9.633636417613241,0.2866666666666667,0.0636363636363636,1.1214953271028036
vaishnav,vaishnav_train_2435202,vaishnav_train_741753,2,-7.170655788884741,7.170655788884741,0.16333333333333333,0.027272727272727282,1.0093457943925235
